"ID","HIGH_BID","INVOICE_DATE","BUYER_RELISTS","BUYER"
91921998,3200,2019-02-08,0,7439
91923511,1630,2019-02-01,0,10320
91924110,815,2019-01-23,0,8375
91924683,6300,2019-01-24,0,3550
91925248,1520,2019-01-17,0,10171
91931350,3730,2019-02-08,0,5930
91932913,1575,2019-02-01,0,8765
91937510,5565,2019-01-14,0,10235
91938011,790,2019-02-05,0,8433
91938278,1155,2019-01-21,0,5208
91938845,2890,2019-01-23,0,9199
91939869,5250,2019-01-30,0,2375
91940219,5200,2019-01-14,0,9455
91942161,840,2019-02-07,0,9499
91944948,11550,2019-01-28,0,4250
91945448,3990,2019-02-05,0,10317
91947011,5355,2019-02-04,0,7366
91950877,6615,2019-01-30,0,4043
91951824,1155,2019-01-14,0,5168
91953299,3465,2019-01-22,0,7672
91958892,445,2019-01-22,0,6364
91961802,2520,2019-01-16,0,8483
91961811,1050,2019-02-07,0,2334
91964033,2730,2019-02-01,0,5815
91964516,3830,2019-01-29,0,9167
91965152,9135,2019-01-25,0,4339
91966990,3990,2019-02-05,0,2843
91967173,1730,2019-01-14,0,7291
91972540,8085,2019-01-25,0,10898
91972869,13230,2019-01-18,0,4000
91974757,4360,2019-01-18,0,7338
91979519,7980,2019-02-05,0,7006
91980074,1995,2019-01-28,0,8349
91982946,2990,2019-01-18,0,7274
91983707,3100,2019-01-22,0,8606
91983957,5775,2019-02-05,0,6197
91985980,370,2019-01-24,0,7314
91986020,5460,2019-01-22,0,10610
91987278,4780,2019-01-22,0,7177
91987604,9135,2019-01-28,0,6391
91987645,13545,2019-02-07,0,7471
91989202,1630,2019-01-22,0,3694
91990889,16485,2019-01-17,0,7013
91991366,2150,2019-02-06,0,10230
91991666,14490,2019-01-29,0,6610
91993082,7350,2019-01-17,0,6533
91995091,5775,2019-01-24,0,3378
91999163,1890,2019-02-05,0,10244
92000400,5460,2019-02-05,0,7073
92004253,3410,2019-01-31,0,2244
92006065,1730,2019-01-29,0,10133
92006261,1420,2019-01-29,0,7046
92006935,790,2019-01-30,0,6939
92007636,2940,2019-01-23,0,3735
92008487,655,2019-02-08,0,4643
92010704,7455,2019-01-14,0,2560
92012616,1210,2019-01-17,0,6816
92012865,2470,2019-01-31,0,2582
92014638,6405,2019-02-05,0,8915
92014760,4305,2019-01-28,0,6745
92015169,9450,2019-02-06,0,8029
92016072,2890,2019-02-07,0,3041
92017006,1940,2019-02-05,0,5835
92017450,2940,2019-01-15,0,9219
92017541,8925,2019-01-18,0,9184
92018157,5565,2019-01-23,0,3944
92019652,1840,2019-01-25,0,6798
92022902,8820,2019-02-06,0,9419
92024192,2680,2019-02-07,0,4582
92024296,2835,2019-02-08,0,5955
92026102,1995,2019-02-08,0,4279
92026127,2520,2019-02-04,0,6808
92026535,550,2019-01-21,0,9471
92026607,3200,2019-01-22,0,5882
92027653,1840,2019-01-24,0,10690
92027729,340,2019-01-18,0,3719
92028105,3830,2019-02-08,0,9467
92028347,3255,2019-01-24,0,4816
92028598,1210,2019-02-05,0,7778
92030061,340,2019-01-31,0,9434
92030990,735,2019-01-22,0,7046
92033120,2150,2019-01-28,0,2402
92034182,3045,2019-02-04,0,5744
92035490,1730,2019-01-17,0,8821
92036099,2205,2019-02-01,0,3781
92037574,2470,2019-01-15,0,7060
92038528,2990,2019-01-18,0,8148
92041317,1420,2019-02-04,0,9435
92042830,8295,2019-02-06,0,4927
92047793,4515,2019-01-23,0,7808
92050297,6930,2019-02-01,0,7359
92051160,2310,2019-01-25,0,6314
92052773,1365,2019-02-06,0,2504
92055736,2780,2019-02-05,0,9878
92056084,2570,2019-02-07,0,8433
92056399,8925,2019-02-08,0,9824
92057737,1785,2019-01-22,0,10526
92060007,10395,2019-02-01,0,2950
92060292,1730,2019-01-30,0,8249
92060355,1210,2019-01-31,0,11167
92060722,2205,2019-01-22,0,8795
92061033,9450,2019-02-01,0,10780
92063052,655,2019-01-30,0,6730
92063653,3465,2019-02-05,0,2437
92070050,1520,2019-02-01,0,2293
92070410,6720,2019-01-29,0,2287
92071931,6825,2019-02-04,0,6020
92072527,1420,2019-02-07,0,7366
92073304,2520,2019-01-25,0,6781
92073922,5880,2019-01-15,0,5976
92074813,2260,2019-02-01,0,7762
92076131,6930,2019-01-16,0,4555
92076598,1520,2019-01-14,0,2298
92077010,2730,2019-01-22,0,10604
92081114,1520,2019-01-31,0,5200
92081246,1310,2019-02-07,0,9016
92081598,6405,2019-01-15,0,7054
92084327,6405,2019-01-23,0,11105
92084331,2625,2019-01-18,0,6516
92085676,580,2019-01-22,0,8263
92086374,1995,2019-01-21,0,2696
92087697,735,2019-01-14,0,8040
92091191,2470,2019-01-31,0,5727
92091439,9135,2019-01-28,0,8498
92092541,11865,2019-02-01,0,4393
92093093,2470,2019-01-21,0,3123
92094060,1155,2019-01-24,0,2947
92094292,2100,2019-01-22,0,10451
92100095,7980,2019-01-24,0,6082
92100403,4880,2019-01-17,0,2893
92104673,3730,2019-02-04,0,10867
92104835,8505,2019-01-22,0,8288
92105016,2680,2019-01-24,0,7941
92106830,27300,2019-01-28,0,4527
92108276,5250,2019-01-30,0,6252
92108409,15645,2019-01-23,0,10157
92108981,2260,2019-01-15,0,6365
92109135,2470,2019-01-25,0,8649
92109837,3100,2019-01-25,0,8818
92111892,3465,2019-02-05,0,8875
92113002,2890,2019-01-18,0,9632
92114807,1890,2019-01-15,1,2446
92117069,3885,2019-01-15,0,7972
92118345,710,2019-01-28,0,3523
92118421,4095,2019-01-25,0,5537
92119244,2570,2019-02-01,0,3949
92120668,2050,2019-01-28,0,6574
92121440,2050,2019-01-24,0,10137
92121503,2050,2019-01-21,0,10655
92121610,1575,2019-01-24,0,7235
92123589,3100,2019-01-21,0,3999
92123603,1890,2019-02-06,0,5509
92124263,15120,2019-01-28,0,9030
92124957,13230,2019-02-08,0,6242
92125427,6195,2019-01-29,0,4043
92127084,7455,2019-01-31,0,8041
92127092,3410,2019-02-04,0,8210
92131654,6300,2019-01-21,0,7778
92131770,5880,2019-01-25,0,7778
92131832,1210,2019-01-25,0,2632
92131928,14175,2019-02-05,0,7051
92133499,4305,2019-01-18,0,9836
92135368,2150,2019-02-06,0,5948
92136041,9555,2019-02-06,2,5908
92136228,1365,2019-01-25,0,7366
92136667,1050,2019-01-22,0,9466
92136730,8610,2019-01-23,0,9794
92138376,5040,2019-01-29,0,8946
92139196,5670,2019-01-21,0,3928
92139408,3360,2019-01-15,0,6873
92140499,3255,2019-02-06,0,6342
92140819,1575,2019-01-22,0,10444
92142228,605,2019-02-04,0,2323
92142996,4460,2019-01-15,0,5553
92145444,1310,2019-01-18,0,3968
92146221,8085,2019-01-14,0,9288
92146384,1995,2019-02-07,0,5997
92147475,4200,2019-02-06,0,9563
92148879,2940,2019-01-21,0,10651
92152656,7035,2019-01-21,0,3557
92152974,1310,2019-01-29,0,6521
92154695,6090,2019-01-14,0,5828
92156109,2940,2019-02-05,0,7046
92156991,9345,2019-02-01,0,7842
92159068,2360,2019-01-14,0,8401
92160742,6510,2019-01-24,0,5011
92160921,5355,2019-01-29,0,7623
92163582,9030,2019-02-05,0,8508
92163773,3780,2019-01-25,0,10876
92165556,6300,2019-02-08,0,3439
92166882,6300,2019-01-17,0,5034
92167106,1520,2019-01-30,0,3239
92167304,340,2019-01-29,0,8810
92168537,1210,2019-01-18,0,10882
92170460,2360,2019-01-17,0,3197
92170895,1025,2019-01-28,0,10409
92173413,20265,2019-01-24,0,9753
92174341,1785,2019-01-30,0,2781
92174915,970,2019-01-25,0,5781
92174922,3360,2019-01-29,0,10179
92176880,8610,2019-02-07,0,3765
92177138,12285,2019-01-18,0,8644
92178755,2890,2019-01-18,0,7274
92179162,1940,2019-01-18,0,4822
92179793,655,2019-02-07,0,7412
92181475,8295,2019-01-31,0,9374
92183413,19320,2019-01-29,0,4023
92184099,12495,2019-01-15,0,3206
92190797,6720,2019-02-07,0,5836
92190828,1575,2019-02-07,0,3256
92191434,1310,2019-01-16,0,6608
92191492,4410,2019-01-14,0,6314
92191955,3045,2019-02-05,0,3967
92194112,17115,2019-02-05,0,5711
92194377,1365,2019-01-25,0,7166
92195492,7245,2019-02-07,0,9482
92197792,4360,2019-01-22,0,6568
92199920,7560,2019-01-14,1,3484
92204369,3465,2019-01-22,0,4834
92205296,1630,2019-01-17,0,7974
92209975,3990,2019-01-15,0,7925
92210617,2890,2019-02-07,0,2582
92213780,5670,2019-02-07,0,10381
92214403,2625,2019-01-23,0,3014
92215112,11865,2019-01-23,0,5298
92216610,12600,2019-02-05,0,6874
92216868,2260,2019-01-17,0,6137
92217308,1050,2019-01-29,0,9594
92217725,8610,2019-01-15,0,3222
92217804,4305,2019-02-04,0,6015
92217834,17430,2019-01-14,0,10229
92217877,3150,2019-01-16,0,2750
92220349,630,2019-01-17,0,6155
92220779,13125,2019-01-22,0,6170
92221495,8400,2019-01-29,0,9546
92221952,4830,2019-02-08,0,7438
92224215,735,2019-02-08,0,4601
92224710,3780,2019-02-07,0,7302
92225401,1940,2019-01-31,0,5317
92228345,3200,2019-01-21,0,7020
92229370,1420,2019-01-22,0,5553
92230231,2360,2019-01-31,0,8891
92231961,3730,2019-01-25,0,8649
92232070,15540,2019-01-23,0,7513
92232096,1100,2019-01-25,0,7125
92234036,1210,2019-02-04,0,8463
92237890,1520,2019-01-28,0,3666
92237927,5250,2019-01-31,0,6237
92238960,2890,2019-01-23,0,6181
92239738,4150,2019-02-01,0,5424
92244878,3675,2019-01-25,0,4006
92245501,3200,2019-01-28,0,4768
92246074,5460,2019-02-07,0,7196
92248337,7770,2019-01-25,0,6986
92248837,7665,2019-01-28,0,9286
92251726,1840,2019-02-05,0,5434
92252879,1995,2019-01-25,0,6717
92253666,1420,2019-01-29,0,3556
92257186,5565,2019-01-22,0,4874
92258130,3255,2019-01-18,0,9113
92258408,3780,2019-01-17,0,2502
92258678,4095,2019-01-30,0,8295
92259467,24045,2019-01-15,0,6370
92261136,1050,2019-01-29,0,5262
92261943,7770,2019-01-31,0,4806
92263240,5200,2019-01-24,0,9877
92264287,12180,2019-02-01,0,4532
92265167,5040,2019-01-17,0,9031
92265860,2205,2019-01-17,0,4116
92267821,920,2019-01-28,0,8549
92268208,2415,2019-01-17,0,2857
92268860,9030,2019-02-06,0,2502
92272715,10395,2019-01-28,0,9598
92274886,9345,2019-02-01,0,2763
92276228,1890,2019-01-30,0,10479
92276603,1520,2019-02-08,0,6987
92277024,3360,2019-01-17,0,9881
92278345,5145,2019-01-22,0,9215
92282135,2360,2019-01-31,0,11189
92283230,1785,2019-01-21,0,4961
92285576,3255,2019-01-31,0,8818
92285957,840,2019-01-21,0,7705
92287701,5985,2019-01-29,0,7754
92290588,1575,2019-02-08,0,3086
92291049,3730,2019-02-08,0,6198
92293586,605,2019-02-05,0,3715
92293779,1630,2019-01-30,0,5176
92294499,2050,2019-02-01,0,5020
92298688,7035,2019-01-24,0,6606
92299687,840,2019-01-21,0,8497
92299856,9240,2019-01-21,0,3004
92301878,3465,2019-01-23,0,8881
92303959,1155,2019-02-01,0,4673
92304144,2150,2019-01-22,0,7778
92306201,7875,2019-01-18,0,4689
92306361,2940,2019-01-23,0,8818
92306383,2150,2019-02-04,0,7366
92306815,2990,2019-01-15,0,9834
92309092,5880,2019-01-14,0,8072
92309240,2470,2019-01-25,0,4435
92309248,1000,2019-01-22,0,10725
92310033,6720,2019-02-05,0,7073
92313182,5565,2019-02-01,0,7473
92313432,3200,2019-02-01,0,3597
92313981,1995,2019-02-06,0,10045
92317066,1630,2019-01-14,0,5351
92318229,1470,2019-01-25,0,10284
92319522,4360,2019-01-25,0,8153
92320380,1680,2019-01-18,0,7146
92321342,8295,2019-01-14,0,2966
92321954,1520,2019-02-07,0,7464
92322936,2990,2019-01-31,0,2330
92322980,7350,2019-01-18,0,4436
92326900,6720,2019-01-22,0,2423
92327179,945,2019-01-21,0,3680
92329144,8610,2019-02-07,0,10525
92330705,7665,2019-01-18,1,3403
92332597,5355,2019-01-31,0,8060
92333599,4990,2019-02-05,0,9321
92334020,2150,2019-01-29,0,4092
92334412,1025,2019-01-22,0,5848
92335496,760,2019-01-23,0,8085
92336208,3830,2019-01-24,0,8203
92336396,1995,2019-01-28,0,10245
92338929,7560,2019-01-25,0,4006
92343208,3045,2019-01-24,0,4065
92343374,10185,2019-02-08,0,9470
92345099,420,2019-01-22,0,8549
92345152,3100,2019-02-08,0,10393
92347476,1940,2019-02-01,1,3186
92348054,8505,2019-01-29,0,7741
92348617,4360,2019-01-23,0,6078
92348991,8190,2019-02-01,0,6270
92350843,12600,2019-01-29,1,8839
92352828,7770,2019-02-08,0,8053
92353466,1210,2019-02-08,0,10540
92356547,2835,2019-01-28,0,2547
92356672,2570,2019-02-08,0,5346
92356686,2360,2019-01-16,0,2934
92359788,6825,2019-01-24,0,9632
92360560,1680,2019-02-08,0,8605
92364594,7350,2019-01-18,0,6958
92366055,4250,2019-02-05,0,3143
92367011,6825,2019-01-21,0,9474
92367237,4305,2019-01-25,0,9240
92369021,1680,2019-02-04,0,4246
92369742,3410,2019-01-29,0,5007
92370274,2150,2019-02-01,0,10647
92370499,1310,2019-01-18,0,4388
92370695,17115,2019-01-14,0,11105
92371246,15645,2019-01-21,0,3017
92371771,3830,2019-01-17,0,5158
92371808,470,2019-02-04,0,7859
92374911,3310,2019-01-23,0,5379
92376449,4670,2019-02-07,0,8238
92376779,945,2019-01-28,1,8549
92376786,1520,2019-02-01,0,3043
92378395,8190,2019-02-07,0,10049
92378764,6300,2019-01-17,0,8123
92379253,2890,2019-01-31,0,8352
92380329,3255,2019-01-25,0,6076
92382236,1470,2019-01-21,0,2355
92382687,11760,2019-01-31,0,3006
92382777,10920,2019-01-14,0,8596
92384182,11130,2019-01-30,0,5196
92384576,2625,2019-01-15,0,6848
92387504,3310,2019-01-31,0,6091
92387781,550,2019-01-28,0,8040
92388209,3255,2019-01-17,0,2244
92388650,1575,2019-01-25,0,7892
92390551,2310,2019-02-06,0,3208
92392843,8715,2019-01-28,0,5988
92393078,3730,2019-01-14,0,7377
92394668,3200,2019-01-29,0,4342
92397784,19950,2019-01-22,0,5419
92400719,7875,2019-01-23,0,2352
92402350,1025,2019-01-15,0,10696
92402976,5985,2019-01-31,0,7748
92403064,4570,2019-01-28,0,5716
92403440,15330,2019-02-08,0,5332
92409387,4360,2019-01-30,0,5857
92410655,1155,2019-01-15,0,5828
92413721,1470,2019-02-05,0,8549
92414547,890,2019-01-18,0,3119
92416355,2050,2019-01-23,0,6590
92418272,2940,2019-02-07,0,10004
92419580,945,2019-01-29,1,6310
92419780,6510,2019-02-07,0,3928
92421395,6825,2019-01-22,0,8433
92423638,7770,2019-01-25,0,6606
92424117,6300,2019-02-08,0,5899
92425880,5460,2019-01-23,0,3006
92427783,26775,2019-01-22,0,5318
92427820,5250,2019-02-08,0,9113
92428822,2730,2019-02-01,0,9880
92429317,1155,2019-01-24,0,5031
92432849,3255,2019-02-08,0,6614
92433015,1680,2019-01-23,0,4615
92434463,9135,2019-01-24,0,8753
92435312,2360,2019-02-05,0,7628
92435765,46725,2019-01-25,0,7438
92437467,3620,2019-01-25,0,9157
92438041,4620,2019-01-17,0,9347
92439211,1995,2019-01-14,0,9003
92440535,1785,2019-01-25,0,5986
92442283,16380,2019-01-28,0,6606
92442654,5565,2019-01-31,0,10445
92442970,2990,2019-01-21,0,10157
92444382,6405,2019-02-07,0,6375
92444547,2625,2019-01-16,0,4256
92444988,1420,2019-01-25,0,2653
92444989,3150,2019-02-08,0,8299
92446218,9135,2019-01-23,0,8002
92447142,8925,2019-02-07,0,10812
92448531,6720,2019-02-07,0,5857
92449188,2360,2019-01-22,0,9612
92450455,2570,2019-02-05,0,10848
92451615,6930,2019-01-15,0,2656
92452992,8085,2019-01-18,0,8878
92455047,2310,2019-01-16,0,6687
92455953,1630,2019-02-04,0,7859
92456969,865,2019-01-30,0,8040
92457819,17850,2019-01-17,0,5852
92458145,2940,2019-02-06,0,6888
92459294,8400,2019-01-21,0,6437
92462066,2520,2019-01-28,0,4836
92462848,5670,2019-01-21,0,7291
92463511,5985,2019-01-29,0,8490
92465765,7875,2019-02-01,0,9636
92466495,1680,2019-01-24,0,9400
92469536,8505,2019-02-06,0,3846
92469951,4880,2019-02-08,0,5828
92470787,14700,2019-02-08,0,7918
92471649,6510,2019-01-23,0,5736
92471827,6825,2019-01-29,0,10487
92472709,580,2019-02-07,0,6061
92474725,39640,2019-02-08,0,9397
92477908,2520,2019-02-08,0,5742
92478379,18795,2019-01-25,0,3948
92478482,39375,2019-02-01,0,6347
92479602,5250,2019-02-07,0,5231
92479791,6720,2019-01-22,0,5493
92486048,945,2019-01-16,0,6864
92488378,7350,2019-01-28,0,3918
92489176,5250,2019-01-30,0,6731
92489540,2625,2019-01-28,0,5306
92492097,1890,2019-01-22,0,8040
92493326,6510,2019-02-01,0,4233
92493608,9345,2019-01-22,0,5046
92494560,7035,2019-01-22,0,3855
92495209,2570,2019-01-28,0,6527
92495909,6510,2019-01-15,0,5988
92500386,10710,2019-02-08,1,9065
92500646,11235,2019-02-07,0,3458
92501621,2625,2019-01-14,0,4083
92503938,3200,2019-02-06,0,5657
92508054,19425,2019-02-05,1,10036
92508300,14070,2019-02-07,0,3395
92512120,4200,2019-01-18,0,7366
92512638,840,2019-01-28,0,5506
92512750,1155,2019-01-17,0,9323
92513670,3620,2019-01-24,0,4871
92515767,1025,2019-01-17,0,2345
92516563,2780,2019-01-17,0,7025
92518441,2520,2019-02-08,0,5270
92521067,14385,2019-01-17,0,6538
92525237,1050,2019-01-25,0,10441
92527501,8505,2019-02-06,0,8100
92529834,2310,2019-02-01,0,3859
92529938,1310,2019-01-14,0,5746
92530657,4670,2019-02-05,0,3204
92532264,4150,2019-01-14,0,7479
92532841,14280,2019-01-24,0,3394
92535440,3045,2019-01-18,0,7274
92536460,6825,2019-01-30,0,5598
92538311,4725,2019-02-05,0,10047
92539181,7140,2019-02-05,0,7119
92540473,4830,2019-01-14,0,5472
92541964,890,2019-01-18,0,8373
92544949,1785,2019-02-08,0,4599
92546460,10710,2019-01-21,0,8040
92547578,4515,2019-01-21,0,10320
92548801,7875,2019-02-01,0,3265
92550482,1995,2019-02-08,0,2333
92552457,3885,2019-01-22,0,7360
92552525,4830,2019-01-16,0,5740
92555142,11130,2019-01-22,0,5298
92557057,760,2019-02-07,0,3483
92558761,1100,2019-01-24,0,6379
92561366,6300,2019-02-06,0,10230
92564072,4780,2019-01-30,0,6370
92564223,1680,2019-01-14,0,5717
92566966,2940,2019-01-18,0,10290
92569033,3520,2019-01-31,0,8205
92570192,395,2019-01-16,0,7177
92570596,1840,2019-01-25,0,6437
92572651,6615,2019-02-01,0,7862
92575895,5670,2019-01-21,0,7099
92576441,3045,2019-01-30,0,4704
92576482,2260,2019-01-29,0,8563
92576584,1260,2019-01-31,0,6401
92583118,17535,2019-01-16,0,6793
92583254,40425,2019-01-15,0,10320
92583319,1470,2019-02-08,0,7990
92584000,13965,2019-02-07,0,3822
92584229,3310,2019-01-25,0,10060
92584278,11550,2019-01-23,0,10635
92591131,7770,2019-01-16,0,7654
92591317,3520,2019-01-31,0,2905
92591978,2150,2019-01-28,0,7049
92592328,4150,2019-01-30,0,2938
92593119,630,2019-02-07,0,2420
92595244,8400,2019-02-06,0,10153
92597482,1730,2019-01-21,0,6732
92598051,2260,2019-01-16,0,10597
92600066,1995,2019-01-16,0,11043
92601959,17640,2019-01-23,0,5242
92602898,1940,2019-01-14,0,6810
92604618,4990,2019-01-28,0,10525
92604723,865,2019-01-16,0,8040
92605386,3990,2019-01-28,0,8203
92610240,7140,2019-01-17,0,5266
92612466,15855,2019-01-28,0,5736
92613811,4360,2019-01-30,0,3861
92616138,2990,2019-01-15,0,10124
92618355,2150,2019-01-14,0,4542
92618888,7245,2019-02-07,0,6606
92619037,4830,2019-02-04,0,10141
92619694,6930,2019-01-25,0,5260
92620915,12705,2019-02-01,0,9132
92622815,1840,2019-01-14,0,8077
92628068,4460,2019-02-01,0,8044
92630264,4620,2019-01-15,0,8246
92631456,3675,2019-01-23,0,4088
92633942,30450,2019-01-25,1,3159
92639343,2415,2019-02-08,0,7398
92639678,1310,2019-01-22,0,3928
92640461,5090,2019-02-06,0,3996
92643581,10815,2019-02-01,0,3822
92647830,3520,2019-01-31,0,3141
92648384,4250,2019-01-21,0,10151
92648922,3255,2019-02-08,0,6182
92648979,3360,2019-02-08,0,6367
92652945,5355,2019-01-23,0,9954
92654250,7665,2019-01-16,0,10320
92654305,5880,2019-01-14,0,10320
92654780,2415,2019-01-29,0,11095
92658398,4150,2019-02-05,0,7812
92662503,8400,2019-01-28,0,5115
92665133,1420,2019-01-31,0,6670
92667705,1100,2019-02-01,0,6083
92675335,1365,2019-02-07,1,6225
92675527,4670,2019-01-22,0,2364
92678835,12390,2019-02-05,0,9052
92679959,4360,2019-01-28,0,6267
92680485,5775,2019-02-04,0,5681
92681387,680,2019-01-16,0,6237
92684521,8505,2019-01-31,0,3475
92685433,3310,2019-01-15,0,2733
92686459,2470,2019-01-25,0,4816
92686699,1050,2019-02-08,0,8097
92688047,1940,2019-02-01,0,4000
92690545,4460,2019-02-08,0,10503
92690852,6300,2019-01-22,0,10671
92693662,1260,2019-01-23,0,9860
92693771,2990,2019-02-07,0,4194
92693989,1310,2019-02-01,0,5507
92694125,9135,2019-01-14,0,7737
92694927,1470,2019-02-05,0,6263
92695191,3410,2019-01-14,0,3957
92695272,3255,2019-01-17,0,5831
92696038,1210,2019-01-17,0,6577
92699486,580,2019-02-05,0,6324
92700533,12915,2019-02-07,0,10174
92703904,3675,2019-02-01,0,8795
92703949,2940,2019-01-24,0,9377
92706502,3310,2019-01-14,0,7851
92707065,1420,2019-02-06,0,7778
92709271,5145,2019-01-25,0,10793
92709312,7770,2019-01-16,0,10183
92710604,1025,2019-01-21,0,8895
92710741,5670,2019-01-18,0,10157
92711385,6195,2019-01-30,0,2292
92715214,2730,2019-01-15,0,11136
92716002,4305,2019-01-14,0,5156
92718285,4095,2019-01-28,1,10790
92719472,5145,2019-01-28,0,3226
92720919,7980,2019-02-05,0,9620
92721724,3465,2019-01-15,1,5924
92721977,1995,2019-02-06,0,7343
92722355,3360,2019-02-01,0,3866
92723405,7875,2019-01-29,0,3224
92723652,23835,2019-01-17,0,2500
92724226,3730,2019-01-23,0,5553
92727225,3620,2019-01-22,0,2358
92727863,1630,2019-01-22,1,5392
92729320,6615,2019-01-22,0,10665
92731013,1365,2019-01-29,0,10967
92731251,5250,2019-01-14,0,9142
92731258,2150,2019-02-04,0,6391
92731762,2730,2019-01-14,0,7046
92733384,1520,2019-01-25,0,3868
92736922,445,2019-01-15,0,6360
92737490,815,2019-02-04,0,3258
92738717,3100,2019-01-24,0,4006
92740034,2470,2019-01-31,0,2689
92740063,2990,2019-02-04,0,10719
92740333,3940,2019-01-29,0,7483
92740451,9345,2019-01-29,0,10963
92740772,1420,2019-02-01,0,2863
92741850,7245,2019-01-17,0,7993
92743989,2570,2019-01-16,0,10230
92744669,5985,2019-01-29,0,7760
92745889,840,2019-02-06,0,6015
92746535,8715,2019-01-28,0,11207
92746591,1420,2019-02-04,0,8051
92747485,6825,2019-02-01,0,6606
92749443,3620,2019-01-25,0,5468
92750193,14385,2019-01-18,0,4876
92750465,3150,2019-01-24,0,8707
92752844,5880,2019-02-08,0,10851
92753481,3830,2019-01-17,0,10193
92758159,2570,2019-01-25,0,9769
92758818,1100,2019-01-29,0,7011
92761452,2310,2019-01-18,0,10490
92762051,2940,2019-01-14,0,9096
92767073,1210,2019-01-25,0,6381
92770292,1470,2019-01-14,0,4197
92771179,1785,2019-02-05,0,6225
92771495,4040,2019-01-13,0,7566
92772944,710,2019-01-22,0,8580
92773626,45410,2019-01-15,0,5497
92774859,4830,2019-01-29,0,4515
92778646,1310,2019-01-24,0,11221
92778934,2990,2019-01-28,0,10595
92782645,7770,2019-01-29,0,7820
92782694,5355,2019-01-14,0,10662
92782727,1050,2019-01-29,0,4462
92784095,5145,2019-01-24,0,7018
92784271,2310,2019-01-18,0,6094
92785225,3360,2019-02-05,1,6659
92785396,1100,2019-01-17,0,9750
92786345,1680,2019-02-06,0,7778
92787568,8085,2019-01-15,0,5828
92787729,14805,2019-01-21,0,4901
92789265,1025,2019-01-29,0,3536
92790219,7455,2019-02-01,0,5899
92791321,12495,2019-02-06,0,6091
92791734,4095,2019-01-22,0,8270
92793670,1890,2019-01-14,0,4103
92794106,18480,2019-01-25,0,3704
92794166,2415,2019-01-15,0,7442
92796171,5775,2019-01-31,0,5117
92796924,630,2019-01-21,0,7778
92799353,18690,2019-01-18,0,9519
92799494,550,2019-01-16,0,6418
92799678,1730,2019-01-28,0,3756
92801071,1050,2019-01-18,0,6576
92801604,4095,2019-02-01,0,7196
92802618,10290,2019-01-30,0,7243
92803468,5250,2019-01-30,0,5762
92803761,1995,2019-01-29,0,10275
92805127,8610,2019-01-21,0,8429
92807728,1520,2019-01-28,0,8103
92809212,15750,2019-02-07,0,3053
92810060,5355,2019-02-01,0,7366
92810324,6195,2019-02-08,0,8988
92810761,815,2019-01-22,0,9434
92812171,2780,2019-01-28,0,5231
92812932,7875,2019-01-14,0,9547
92814057,1785,2019-01-31,0,3207
92814898,470,2019-01-28,0,4908
92816597,4095,2019-01-25,0,3271
92818302,2780,2019-01-24,0,5649
92820823,1840,2019-01-21,0,8275
92823723,580,2019-02-06,0,8433
92823923,1470,2019-02-05,0,6327
92824928,1420,2019-01-17,0,6310
92825382,2520,2019-01-14,0,4495
92826396,3990,2019-02-04,0,6908
92829034,6300,2019-01-14,0,4765
92831986,630,2019-02-05,0,4015
92833176,2260,2019-01-22,0,11189
92833189,7875,2019-01-31,0,4927
92834503,7455,2019-02-07,0,10069
92839573,4570,2019-02-08,0,8001
92840113,15540,2019-02-06,0,4982
92840293,5200,2019-01-28,0,3335
92841378,32550,2019-02-07,0,4454
92846495,8505,2019-01-15,0,5790
92848677,6510,2019-01-30,0,6725
92849784,3045,2019-01-31,0,3066
92851254,3885,2019-01-21,0,11203
92851907,1730,2019-01-30,0,3954
92854155,4830,2019-02-01,0,7937
92854958,5145,2019-01-29,0,4727
92856515,6510,2019-02-08,0,4328
92856974,1310,2019-01-18,0,4676
92857624,2415,2019-01-22,0,5662
92857790,7665,2019-02-01,0,7974
92858028,1100,2019-01-18,0,7183
92858644,2150,2019-02-06,0,8415
92859044,3310,2019-01-22,0,5011
92860623,6510,2019-01-30,0,7840
92861041,8400,2019-01-31,0,2670
92861389,10080,2019-02-07,0,8501
92861482,2835,2019-01-18,0,10935
92861975,8505,2019-01-17,0,5147
92862101,9555,2019-01-14,0,7931
92863510,5670,2019-01-24,0,2737
92864360,7350,2019-02-06,0,9167
92866859,5775,2019-01-14,1,7071
92867156,21105,2019-02-07,0,7291
92867205,2835,2019-01-28,0,2988
92868727,1000,2019-01-21,0,6360
92870654,4570,2019-01-23,0,2246
92870808,3620,2019-01-30,0,5977
92871804,340,2019-01-15,0,6310
92872127,7245,2019-01-28,0,3678
92874828,2890,2019-01-16,0,7126
92875034,4880,2019-01-24,0,9184
92876867,2520,2019-01-30,0,11192
92877089,1680,2019-01-24,0,2838
92878566,2205,2019-01-17,0,10141
92882167,7875,2019-01-29,0,9474
92882762,1840,2019-01-29,0,3365
92882983,4095,2019-01-22,0,9105
92884022,3410,2019-01-22,0,6071
92885626,1025,2019-01-25,0,9178
92886017,2260,2019-02-08,0,5281
92888955,4410,2019-02-08,0,5828
92890853,4515,2019-01-31,0,6225
92890885,1470,2019-01-15,0,2440
92892843,6930,2019-01-22,0,10910
92893964,1100,2019-01-18,0,4495
92894031,10500,2019-02-06,0,9051
92895689,2100,2019-01-25,0,8756
