"ID","AUCTION_DATE","BID_GROUP","num_bids"
76778209,2019-02-08,"live",1
12796128,2019-01-23,"automated",14
81822565,2019-01-30,"automated",7
81822565,2019-01-30,"live",14
52248803,2019-02-07,"automated",9
52248803,2019-02-07,"live",6
76795063,2019-01-24,"automated",11
76795063,2019-01-24,"live",7
34000674,2019-01-17,"automated",1
34000674,2019-01-17,"live",13
35315207,2019-01-24,"live",2
35315207,2019-01-24,"automated",14
38177401,2019-02-01,"automated",9
38177401,2019-02-01,"live",18
53722186,2019-01-18,"automated",59
53722186,2019-01-18,"live",2
46583034,2019-02-01,"automated",25
46583034,2019-02-01,"live",1
54058802,2019-02-08,"automated",19
54058802,2019-02-08,"live",1
58823659,2019-01-17,"automated",24
58823659,2019-01-17,"live",6
65220910,2019-01-31,"automated",20
65220910,2019-01-31,"live",2
21525668,2019-01-22,"automated",15
21525668,2019-01-22,"live",6
56173856,2019-01-15,"automated",2
56173856,2019-01-15,"live",21
82379821,2019-01-23,"automated",26
82379821,2019-01-23,"live",26
41177177,2019-01-31,"automated",38
81432312,2019-01-21,"automated",16
92378764,2019-01-17,"automated",18
92378764,2019-01-17,"live",1
78603534,2019-01-18,"automated",10
78603534,2019-01-18,"live",8
76188165,2019-01-15,"automated",25
76188165,2019-01-15,"live",7
87846661,2019-02-05,"automated",45
62745677,2019-01-30,"automated",28
62745677,2019-01-30,"live",28
13896019,2019-02-05,"automated",29
95009552,2019-01-28,"automated",18
95009552,2019-01-28,"live",6
68879379,2019-02-07,"automated",30
57053891,2019-01-15,"automated",25
57053891,2019-01-15,"live",6
73475236,2019-02-08,"automated",6
73475236,2019-02-08,"live",17
69244588,2019-01-21,"automated",17
69244588,2019-01-21,"live",2
21672896,2019-01-14,"automated",30
21672896,2019-01-14,"live",8
60797810,2019-01-25,"automated",39
60797810,2019-01-25,"live",12
87409927,2019-01-22,"automated",12
87409927,2019-01-22,"live",14
66254181,2019-01-22,"automated",15
66254181,2019-01-22,"live",4
92298688,2019-01-24,"live",2
92298688,2019-01-24,"automated",14
80991888,2019-01-25,"automated",16
80991888,2019-01-25,"live",28
74391800,2019-01-18,"automated",55
74391800,2019-01-18,"live",20
65917229,2019-02-07,"automated",8
65917229,2019-02-07,"live",4
33620134,2019-01-23,"automated",55
33620134,2019-01-23,"live",10
99150158,2019-01-23,"automated",12
99150158,2019-01-23,"live",12
37213828,2019-02-01,"automated",12
29901553,2019-01-11,"automated",17
29901553,2019-01-11,"live",1
93281942,2019-02-01,"automated",28
74905867,2019-01-31,"automated",9
74905867,2019-01-31,"live",2
84594624,2019-02-01,"automated",87
84594624,2019-02-01,"live",15
99505245,2019-02-08,"automated",34
99505245,2019-02-08,"live",43
42518242,2019-01-28,"automated",5
42518242,2019-01-28,"live",2
42273850,2019-01-21,"automated",17
53681049,2019-02-04,"live",12
84059702,2019-02-05,"automated",41
84059702,2019-02-05,"live",3
27656948,2019-01-14,"automated",16
27656948,2019-01-14,"live",25
95070300,2019-01-30,"automated",13
95070300,2019-01-30,"live",2
64180936,2019-02-01,"automated",10
64180936,2019-02-01,"live",4
79436512,2019-01-18,"automated",8
79436512,2019-01-18,"live",1
29550058,2019-01-17,"automated",11
29550058,2019-01-17,"live",27
52374355,2019-01-25,"automated",17
11689015,2019-01-29,"automated",15
11689015,2019-01-29,"live",2
12566970,2019-02-06,"automated",4
12566970,2019-02-06,"live",1
19005926,2019-01-14,"automated",12
19005926,2019-01-14,"live",28
79186555,2019-01-22,"automated",13
79186555,2019-01-22,"live",8
60468544,2019-01-17,"automated",18
60468544,2019-01-17,"live",15
21808205,2019-01-31,"automated",12
21808205,2019-01-31,"live",5
47448636,2019-02-07,"automated",14
47448636,2019-02-07,"live",24
83022095,2019-01-21,"automated",9
83022095,2019-01-21,"live",3
30992434,2019-02-01,"automated",4
30992434,2019-02-01,"live",2
90498704,2019-01-14,"automated",39
90498704,2019-01-14,"live",23
44072930,2019-02-04,"automated",38
44072930,2019-02-04,"live",17
80794172,2019-02-05,"automated",42
80794172,2019-02-05,"live",6
57531705,2019-02-01,"automated",10
57531705,2019-02-01,"live",26
69408569,2019-01-31,"automated",24
69408569,2019-01-31,"live",7
13124662,2019-01-18,"automated",32
13124662,2019-01-18,"live",1
33004117,2019-01-24,"automated",11
29001693,2019-01-15,"automated",26
88422629,2019-01-21,"automated",15
88422629,2019-01-21,"live",8
84638525,2019-02-05,"automated",14
84638525,2019-02-05,"live",9
59214859,2019-02-05,"automated",45
59214859,2019-02-05,"live",5
14464448,2019-01-16,"automated",23
14464448,2019-01-16,"live",18
68872647,2019-01-29,"automated",27
51255883,2019-02-05,"automated",72
51255883,2019-02-05,"live",4
30864435,2019-01-28,"automated",17
30864435,2019-01-28,"live",2
81370470,2019-02-07,"automated",1
81370470,2019-02-07,"live",20
72808459,2019-01-15,"automated",20
72808459,2019-01-15,"live",15
65267704,2019-01-23,"automated",15
65267704,2019-01-23,"live",22
82316489,2019-01-14,"automated",31
82316489,2019-01-14,"live",12
75932415,2019-01-16,"automated",13
75932415,2019-01-16,"live",6
98522591,2019-01-17,"automated",6
98522591,2019-01-17,"live",3
95440895,2019-01-18,"automated",3
95440895,2019-01-18,"live",29
90174952,2019-02-01,"automated",24
90174952,2019-02-01,"live",3
37552928,2019-01-17,"automated",6
75529144,2019-02-05,"automated",18
75529144,2019-02-05,"live",16
63072680,2019-02-07,"automated",32
63072680,2019-02-07,"live",20
57269864,2019-01-28,"automated",13
57269864,2019-01-28,"live",12
50033678,2019-02-04,"automated",23
42666372,2019-01-25,"automated",47
42666372,2019-01-25,"live",18
65911539,2019-01-17,"automated",9
65911539,2019-01-17,"live",33
84150354,2019-02-08,"automated",27
84150354,2019-02-08,"live",12
56530538,2019-02-01,"automated",19
56530538,2019-02-01,"live",34
18858710,2019-01-30,"automated",6
18858710,2019-01-30,"live",6
13448201,2019-01-22,"automated",9
13448201,2019-01-22,"live",4
66330072,2019-02-01,"automated",7
66330072,2019-02-01,"live",3
60415359,2019-01-15,"automated",16
60415359,2019-01-15,"live",17
19657634,2019-02-06,"automated",22
19657634,2019-02-06,"live",2
43452205,2019-01-14,"automated",7
43452205,2019-01-14,"live",11
11120194,2019-01-21,"automated",26
11120194,2019-01-21,"live",10
96899935,2019-01-16,"automated",6
96899935,2019-01-16,"live",21
33692791,2019-01-29,"automated",26
33692791,2019-01-29,"live",5
29327245,2019-02-07,"automated",10
29327245,2019-02-07,"live",11
21643328,2019-01-23,"automated",41
32525876,2019-01-28,"automated",5
32525876,2019-01-28,"live",8
60478072,2019-01-21,"automated",34
38246152,2019-02-06,"automated",9
38246152,2019-02-06,"live",2
69372813,2019-01-21,"automated",20
69372813,2019-01-21,"live",41
74878632,2019-01-23,"automated",38
74878632,2019-01-23,"live",4
43275834,2019-01-23,"automated",57
95548295,2019-01-30,"automated",11
95548295,2019-01-30,"live",3
28197887,2019-01-24,"automated",16
28197887,2019-01-24,"live",19
78382538,2019-02-04,"automated",31
78382538,2019-02-04,"live",14
43636843,2019-01-16,"automated",20
43636843,2019-01-16,"live",4
81197940,2019-01-25,"automated",11
81197940,2019-01-25,"live",16
40145564,2019-01-15,"automated",18
40145564,2019-01-15,"live",20
81113448,2019-01-25,"automated",23
81113448,2019-01-25,"live",31
89002297,2019-01-17,"automated",14
89002297,2019-01-17,"live",4
85717011,2019-01-22,"automated",9
58112510,2019-01-15,"automated",14
58112510,2019-01-15,"live",64
44728879,2019-02-01,"automated",18
44728879,2019-02-01,"live",7
54862180,2019-02-05,"automated",48
54862180,2019-02-05,"live",15
72817450,2019-01-21,"automated",10
72817450,2019-01-21,"live",24
87708057,2019-01-31,"live",14
87708057,2019-01-31,"automated",12
71345421,2019-01-31,"automated",13
71345421,2019-01-31,"live",3
82081169,2019-01-22,"automated",8
55193904,2019-02-08,"automated",29
55193904,2019-02-08,"live",7
20924672,2019-01-18,"automated",19
20924672,2019-01-18,"live",9
76910913,2019-01-29,"automated",14
60342136,2019-01-24,"automated",11
60342136,2019-01-24,"live",6
56213289,2019-01-14,"automated",27
56213289,2019-01-14,"live",14
22953046,2019-02-05,"automated",6
22953046,2019-02-05,"live",19
36063486,2019-01-31,"automated",22
36063486,2019-01-31,"live",18
98795084,2019-01-21,"automated",9
98795084,2019-01-21,"live",3
48258551,2019-01-31,"automated",6
48258551,2019-01-31,"live",3
74746826,2019-01-21,"live",4
74398628,2019-01-30,"automated",19
74398628,2019-01-30,"live",10
16780700,2019-01-31,"automated",18
77926375,2019-01-31,"live",31
77926375,2019-01-31,"automated",8
22781385,2019-01-24,"automated",12
22781385,2019-01-24,"live",6
54571706,2019-01-31,"automated",37
54571706,2019-01-31,"live",10
16161704,2019-02-01,"automated",24
90936454,2019-01-18,"automated",56
90936454,2019-01-18,"live",11
70523439,2019-01-18,"automated",8
70523439,2019-01-18,"live",7
54269365,2019-01-15,"automated",22
54269365,2019-01-15,"live",22
36261006,2019-01-29,"automated",15
36261006,2019-01-29,"live",16
57122847,2019-01-25,"automated",21
57122847,2019-01-25,"live",23
18919247,2019-01-21,"automated",29
62730116,2019-01-28,"automated",43
62730116,2019-01-28,"live",5
95766911,2019-01-17,"automated",4
95766911,2019-01-17,"live",21
16160648,2019-01-17,"automated",30
28383400,2019-01-31,"automated",7
28383400,2019-01-31,"live",12
83100001,2019-01-24,"automated",22
83100001,2019-01-24,"live",1
75008902,2019-02-01,"automated",20
75008902,2019-02-01,"live",1
92229370,2019-01-22,"automated",7
92229370,2019-01-22,"live",5
26379581,2019-01-23,"automated",21
26379581,2019-01-23,"live",10
16900772,2019-01-22,"automated",11
16900772,2019-01-22,"live",2
95203221,2019-01-17,"automated",11
95203221,2019-01-17,"live",2
31474468,2019-01-17,"automated",43
61447284,2019-01-15,"automated",17
61447284,2019-01-15,"live",19
65770125,2019-01-14,"automated",10
65770125,2019-01-14,"live",3
31655972,2019-02-07,"automated",10
31655972,2019-02-07,"live",1
81306428,2019-01-22,"automated",6
81306428,2019-01-22,"live",6
44911759,2019-01-29,"automated",31
44911759,2019-01-29,"live",14
43633216,2019-01-24,"automated",11
43633216,2019-01-24,"live",37
94269108,2019-02-01,"automated",9
94269108,2019-02-01,"live",25
24384790,2019-02-05,"automated",28
24384790,2019-02-05,"live",27
28565122,2019-01-18,"automated",10
28565122,2019-01-18,"live",3
51837973,2019-02-07,"automated",20
51837973,2019-02-07,"live",11
29304216,2019-01-25,"automated",3
29304216,2019-01-25,"live",20
27334109,2019-02-08,"automated",29
27334109,2019-02-08,"live",7
49681897,2019-01-15,"automated",12
97805610,2019-01-25,"automated",16
63935167,2019-02-06,"automated",16
63935167,2019-02-06,"live",9
36400615,2019-01-24,"automated",4
77550964,2019-01-30,"automated",36
77550964,2019-01-30,"live",13
35104653,2019-02-06,"automated",3
35104653,2019-02-06,"live",1
91471918,2019-01-28,"automated",26
91471918,2019-01-28,"live",11
46589687,2019-01-30,"automated",8
46589687,2019-01-30,"live",3
14682854,2019-01-11,"automated",8
14682854,2019-01-11,"live",9
82368333,2019-02-05,"automated",11
66854369,2019-02-01,"automated",13
66854369,2019-02-01,"live",1
38632494,2019-02-07,"automated",2
38632494,2019-02-07,"live",21
49997111,2019-01-15,"automated",21
49997111,2019-01-15,"live",2
54936786,2019-01-29,"automated",7
54936786,2019-01-29,"live",5
42152984,2019-02-08,"automated",5
42152984,2019-02-08,"live",7
69370741,2019-01-17,"automated",29
69370741,2019-01-17,"live",17
38803083,2019-02-06,"automated",19
38803083,2019-02-06,"live",2
22689458,2019-01-31,"automated",14
22689458,2019-01-31,"live",3
71188737,2019-02-08,"automated",16
71188737,2019-02-08,"live",7
75172065,2019-01-29,"automated",20
75172065,2019-01-29,"live",13
92823923,2019-02-05,"automated",14
92823923,2019-02-05,"live",6
52115831,2019-02-07,"automated",23
52115831,2019-02-07,"live",11
55988962,2019-01-31,"automated",16
55988962,2019-01-31,"live",3
37571826,2019-01-21,"automated",53
37571826,2019-01-21,"live",20
71711201,2019-02-04,"automated",19
71711201,2019-02-04,"live",5
49300156,2019-02-04,"automated",31
49300156,2019-02-04,"live",14
50758642,2019-01-22,"automated",8
49190226,2019-01-24,"automated",6
49190226,2019-01-24,"live",3
68194185,2019-01-31,"automated",15
68194185,2019-01-31,"live",63
38752097,2019-01-15,"automated",27
38752097,2019-01-15,"live",5
96765736,2019-01-25,"automated",13
96765736,2019-01-25,"live",21
21963457,2019-01-22,"automated",8
21963457,2019-01-22,"live",8
87250731,2019-01-14,"automated",17
87250731,2019-01-14,"live",16
94841532,2019-02-04,"automated",7
94841532,2019-02-04,"live",5
18186643,2019-02-07,"automated",11
18186643,2019-02-07,"live",3
69150487,2019-01-21,"automated",53
69150487,2019-01-21,"live",9
70626995,2019-02-06,"automated",49
70626995,2019-02-06,"live",1
66902792,2019-01-30,"automated",3
66902792,2019-01-30,"live",2
72652127,2019-01-28,"automated",11
44827419,2019-01-28,"automated",40
44827419,2019-01-28,"live",1
14585324,2019-01-25,"automated",27
14585324,2019-01-25,"live",13
51023585,2019-01-18,"automated",17
51023585,2019-01-18,"live",35
82905809,2019-01-30,"automated",32
82905809,2019-01-30,"live",1
23179238,2019-01-22,"automated",50
78570537,2019-01-30,"automated",14
78570537,2019-01-30,"live",8
31075552,2019-02-05,"automated",92
31075552,2019-02-05,"live",30
68101099,2019-01-16,"automated",2
68101099,2019-01-16,"live",8
55026055,2019-01-30,"live",36
55026055,2019-01-30,"automated",5
64729803,2019-01-16,"automated",5
64729803,2019-01-16,"live",1
20459174,2019-02-06,"automated",28
20459174,2019-02-06,"live",39
34271156,2019-01-22,"live",2
34271156,2019-01-22,"automated",41
17349104,2019-02-04,"automated",31
17349104,2019-02-04,"live",1
75784289,2019-01-30,"automated",37
75784289,2019-01-30,"live",16
59940196,2019-01-29,"automated",20
59940196,2019-01-29,"live",6
46775554,2019-01-22,"automated",21
46775554,2019-01-22,"live",2
36750564,2019-01-17,"automated",32
36750564,2019-01-17,"live",17
58994731,2019-01-25,"automated",4
58994731,2019-01-25,"live",1
50567677,2019-02-06,"automated",53
50567677,2019-02-06,"live",7
68137283,2019-01-14,"live",20
68137283,2019-01-14,"automated",23
41614521,2019-02-01,"automated",15
41614521,2019-02-01,"live",13
90580871,2019-02-05,"automated",56
90580871,2019-02-05,"live",1
24998729,2019-01-29,"automated",28
24998729,2019-01-29,"live",4
85661163,2019-01-21,"automated",15
85661163,2019-01-21,"live",3
62866306,2019-01-21,"automated",45
62866306,2019-01-21,"live",32
43888527,2019-01-23,"automated",45
34872084,2019-02-04,"automated",13
34872084,2019-02-04,"live",21
69828696,2019-01-14,"automated",66
69828696,2019-01-14,"live",20
42929976,2019-01-22,"automated",25
42929976,2019-01-22,"live",17
87991640,2019-01-31,"automated",30
87991640,2019-01-31,"live",4
44910753,2019-01-24,"automated",28
44910753,2019-01-24,"live",2
72010795,2019-01-18,"automated",28
72010795,2019-01-18,"live",19
79840087,2019-01-22,"automated",2
79840087,2019-01-22,"live",20
41232396,2019-01-31,"automated",32
41232396,2019-01-31,"live",3
70882717,2019-01-21,"automated",28
66822878,2019-01-31,"automated",36
93880941,2019-02-07,"automated",32
93880941,2019-02-07,"live",5
37604257,2019-01-30,"automated",11
37604257,2019-01-30,"live",27
51858997,2019-01-15,"automated",24
51858997,2019-01-15,"live",11
51382630,2019-01-30,"automated",20
51382630,2019-01-30,"live",21
57116770,2019-01-22,"automated",25
57116770,2019-01-22,"live",29
74579443,2019-01-21,"automated",29
74579443,2019-01-21,"live",18
45319528,2019-02-05,"automated",5
52306394,2019-01-16,"automated",20
52306394,2019-01-16,"live",1
92890853,2019-01-31,"automated",16
92890853,2019-01-31,"live",17
23945643,2019-01-31,"automated",6
23945643,2019-01-31,"live",31
72399090,2019-01-15,"automated",8
72399090,2019-01-15,"live",9
75159658,2019-02-06,"automated",15
75159658,2019-02-06,"live",18
73384025,2019-01-31,"automated",27
73384025,2019-01-31,"live",3
76486951,2019-02-05,"automated",20
76486951,2019-02-05,"live",3
15264554,2019-01-17,"automated",31
15264554,2019-01-17,"live",2
64565890,2019-02-05,"automated",36
21071795,2019-01-14,"automated",1
62802456,2019-01-29,"automated",82
62802456,2019-01-29,"live",11
48129308,2019-01-15,"automated",15
97688993,2019-01-15,"automated",12
97688993,2019-01-15,"live",20
45965513,2019-01-28,"automated",71
45965513,2019-01-28,"live",76
45670555,2019-01-24,"automated",18
45670555,2019-01-24,"live",22
87056071,2019-02-05,"automated",18
81956395,2019-02-05,"automated",33
81956395,2019-02-05,"live",7
68738318,2019-01-14,"live",5
68738318,2019-01-14,"automated",18
62426713,2019-01-14,"live",15
62426713,2019-01-14,"automated",14
90766214,2019-01-22,"automated",42
80004824,2019-02-04,"automated",23
80004824,2019-02-04,"live",3
63149390,2019-01-25,"automated",24
23111591,2019-02-08,"automated",38
23111591,2019-02-08,"live",12
15285201,2019-01-21,"automated",109
15285201,2019-01-21,"live",49
12019317,2019-01-22,"automated",5
12019317,2019-01-22,"live",4
62505466,2019-02-01,"automated",22
62505466,2019-02-01,"live",38
82738796,2019-02-05,"automated",31
82738796,2019-02-05,"live",26
63744314,2019-01-31,"automated",15
63744314,2019-01-31,"live",5
23161529,2019-01-29,"automated",4
23161529,2019-01-29,"live",15
38186619,2019-02-04,"automated",6
38186619,2019-02-04,"live",18
24446746,2019-01-16,"automated",28
24446746,2019-01-16,"live",7
26027831,2019-01-24,"automated",35
26027831,2019-01-24,"live",5
59044227,2019-01-30,"automated",19
59044227,2019-01-30,"live",7
23733662,2019-01-22,"automated",45
23733662,2019-01-22,"live",1
27315646,2019-01-29,"automated",17
27315646,2019-01-29,"live",23
36436251,2019-01-30,"automated",22
36436251,2019-01-30,"live",2
91815613,2019-02-05,"automated",9
91815613,2019-02-05,"live",18
99538486,2019-02-01,"automated",8
99538486,2019-02-01,"live",1
68574143,2019-02-08,"automated",22
27181910,2019-01-28,"automated",38
27181910,2019-01-28,"live",15
54211805,2019-01-30,"live",7
54211805,2019-01-30,"automated",5
64541676,2019-02-08,"automated",5
64541676,2019-02-08,"live",6
46708579,2019-02-08,"automated",16
46708579,2019-02-08,"live",25
84376968,2019-01-16,"live",13
84376968,2019-01-16,"automated",5
92384576,2019-01-15,"automated",21
92384576,2019-01-15,"live",2
71724575,2019-02-05,"automated",18
71724575,2019-02-05,"live",3
84235303,2019-01-29,"automated",13
84235303,2019-01-29,"live",4
39180555,2019-01-21,"automated",28
39180555,2019-01-21,"live",27
73680776,2019-01-24,"automated",23
73680776,2019-01-24,"live",7
32472072,2019-01-28,"automated",21
32472072,2019-01-28,"live",25
16125917,2019-01-28,"automated",35
16125917,2019-01-28,"live",19
25694550,2019-01-31,"automated",31
25694550,2019-01-31,"live",8
12847196,2019-01-28,"automated",30
12847196,2019-01-28,"live",15
35256745,2019-01-17,"automated",27
35256745,2019-01-17,"live",18
34822722,2019-01-28,"automated",28
34822722,2019-01-28,"live",12
59867078,2019-01-30,"automated",31
59867078,2019-01-30,"live",7
79974528,2019-01-30,"automated",27
79974528,2019-01-30,"live",2
70376048,2019-01-16,"automated",12
70376048,2019-01-16,"live",26
87381336,2019-01-21,"automated",80
87381336,2019-01-21,"live",4
24807062,2019-01-28,"automated",28
24807062,2019-01-28,"live",11
78483290,2019-01-25,"automated",2
78483290,2019-01-25,"live",19
56107035,2019-01-31,"automated",21
56107035,2019-01-31,"live",4
45769137,2019-01-15,"automated",4
45769137,2019-01-15,"live",23
33228095,2019-01-17,"live",10
33228095,2019-01-17,"automated",24
12631722,2019-01-29,"automated",18
12631722,2019-01-29,"live",45
18570969,2019-01-21,"automated",28
18570969,2019-01-21,"live",7
55271144,2019-01-22,"automated",21
55271144,2019-01-22,"live",2
17087217,2019-01-28,"automated",32
96209732,2019-01-25,"automated",9
96209732,2019-01-25,"live",17
66654800,2019-01-17,"automated",26
66654800,2019-01-17,"live",22
92688047,2019-02-01,"automated",22
92688047,2019-02-01,"live",8
28600908,2019-02-01,"automated",35
28600908,2019-02-01,"live",26
16718058,2019-02-05,"live",7
16718058,2019-02-05,"automated",9
65119217,2019-02-01,"automated",7
65119217,2019-02-01,"live",30
27503164,2019-01-28,"automated",36
27503164,2019-01-28,"live",24
29494438,2019-01-31,"automated",9
89731736,2019-01-23,"automated",21
89731736,2019-01-23,"live",23
18035190,2019-01-23,"live",1
18035190,2019-01-23,"automated",22
45609655,2019-01-17,"automated",12
45609655,2019-01-17,"live",42
81133475,2019-01-25,"automated",11
81133475,2019-01-25,"live",9
37285086,2019-02-08,"automated",60
37285086,2019-02-08,"live",3
78492785,2019-01-21,"automated",33
78492785,2019-01-21,"live",14
85360855,2019-02-04,"automated",9
85360855,2019-02-04,"live",2
93350557,2019-02-04,"live",5
93350557,2019-02-04,"automated",18
18788381,2019-01-25,"automated",11
18788381,2019-01-25,"live",2
49559393,2019-02-01,"automated",90
49559393,2019-02-01,"live",31
68402936,2019-02-08,"live",16
68402936,2019-02-08,"automated",23
68698919,2019-02-05,"automated",33
68698919,2019-02-05,"live",22
56524084,2019-01-29,"automated",29
56524084,2019-01-29,"live",24
85030555,2019-01-28,"automated",26
85030555,2019-01-28,"live",3
22675817,2019-02-07,"automated",18
22675817,2019-02-07,"live",17
32467739,2019-01-22,"automated",8
32467739,2019-01-22,"live",17
99064489,2019-01-16,"automated",1
99064489,2019-01-16,"live",23
36563555,2019-01-17,"automated",15
36563555,2019-01-17,"live",15
62468137,2019-01-11,"live",19
62468137,2019-01-11,"automated",4
31612098,2019-02-04,"automated",20
31612098,2019-02-04,"live",3
46973646,2019-01-24,"automated",27
46973646,2019-01-24,"live",8
24739013,2019-01-25,"automated",32
24739013,2019-01-25,"live",17
11644750,2019-01-22,"automated",25
11644750,2019-01-22,"live",5
75546719,2019-01-24,"automated",13
49945381,2019-01-28,"automated",1
86364217,2019-02-07,"automated",16
86364217,2019-02-07,"live",16
33965679,2019-01-28,"automated",29
33965679,2019-01-28,"live",5
51040221,2019-01-28,"automated",4
30798605,2019-01-29,"automated",22
30798605,2019-01-29,"live",14
50826238,2019-01-23,"automated",36
93630836,2019-02-08,"automated",10
93630836,2019-02-08,"live",9
43363931,2019-01-21,"automated",13
52491188,2019-01-15,"automated",45
52491188,2019-01-15,"live",12
80695357,2019-02-08,"automated",24
80695357,2019-02-08,"live",62
86412811,2019-01-16,"automated",27
86412811,2019-01-16,"live",21
60892367,2019-01-17,"automated",27
77985088,2019-01-31,"automated",48
77985088,2019-01-31,"live",9
81228523,2019-02-07,"automated",10
81228523,2019-02-07,"live",4
82969130,2019-01-24,"automated",27
82969130,2019-01-24,"live",4
68365613,2019-01-29,"automated",11
68365613,2019-01-29,"live",14
68646947,2019-01-29,"automated",21
68646947,2019-01-29,"live",10
45923236,2019-02-06,"automated",16
45923236,2019-02-06,"live",2
19070810,2019-02-06,"automated",20
50503472,2019-01-21,"automated",26
50503472,2019-01-21,"live",5
89496064,2019-01-17,"live",3
89496064,2019-01-17,"automated",18
93065831,2019-01-30,"live",13
93065831,2019-01-30,"automated",3
43159057,2019-01-22,"automated",7
43159057,2019-01-22,"live",6
33010072,2019-02-05,"automated",13
33010072,2019-02-05,"live",2
91728382,2019-01-21,"automated",23
91728382,2019-01-21,"live",1
17775857,2019-01-17,"live",1
14605119,2019-01-28,"automated",23
14605119,2019-01-28,"live",3
84328900,2019-01-25,"automated",3
84328900,2019-01-25,"live",13
95965297,2019-01-28,"automated",11
95965297,2019-01-28,"live",53
92719472,2019-01-28,"automated",30
92719472,2019-01-28,"live",3
26359928,2019-01-24,"automated",15
22127713,2019-01-25,"automated",10
22127713,2019-01-25,"live",15
19370645,2019-01-25,"automated",40
19370645,2019-01-25,"live",6
97169250,2019-01-31,"automated",15
97169250,2019-01-31,"live",7
63838492,2019-01-14,"automated",14
63838492,2019-01-14,"live",6
55556318,2019-01-15,"automated",38
54812814,2019-01-11,"automated",27
54812814,2019-01-11,"live",2
13274400,2019-01-22,"automated",3
13274400,2019-01-22,"live",18
83233355,2019-02-08,"automated",19
83233355,2019-02-08,"live",16
35959776,2019-01-22,"automated",44
35959776,2019-01-22,"live",6
54159171,2019-01-21,"automated",22
54159171,2019-01-21,"live",5
35199161,2019-01-29,"automated",3
35199161,2019-01-29,"live",3
18490564,2019-01-29,"automated",6
18490564,2019-01-29,"live",5
94549351,2019-01-17,"automated",7
94549351,2019-01-17,"live",20
24961639,2019-02-08,"automated",15
24961639,2019-02-08,"live",24
16515411,2019-01-28,"automated",29
16515411,2019-01-28,"live",14
58622054,2019-01-21,"automated",15
58622054,2019-01-21,"live",9
90303100,2019-01-23,"automated",3
90303100,2019-01-23,"live",4
85520052,2019-01-22,"automated",39
85520052,2019-01-22,"live",5
93961548,2019-02-04,"automated",26
93961548,2019-02-04,"live",11
40501583,2019-01-29,"automated",30
40501583,2019-01-29,"live",3
30554175,2019-02-04,"automated",28
30554175,2019-02-04,"live",10
34475320,2019-01-31,"automated",18
34475320,2019-01-31,"live",19
73437510,2019-01-28,"automated",8
93619497,2019-02-06,"automated",21
62946654,2019-01-14,"automated",14
62946654,2019-01-14,"live",16
75498425,2019-01-25,"automated",9
12046318,2019-01-16,"automated",13
12046318,2019-01-16,"live",18
10826352,2019-01-15,"automated",11
10826352,2019-01-15,"live",6
56025016,2019-01-14,"automated",16
56025016,2019-01-14,"live",8
66682525,2019-01-14,"automated",47
66682525,2019-01-14,"live",9
40337559,2019-01-22,"automated",50
40337559,2019-01-22,"live",1
29552473,2019-01-24,"automated",9
29552473,2019-01-24,"live",20
21864278,2019-02-06,"automated",11
21864278,2019-02-06,"live",6
92699486,2019-02-05,"automated",2
92699486,2019-02-05,"live",1
29234094,2019-02-08,"automated",17
29234094,2019-02-08,"live",4
55716736,2019-01-25,"automated",22
55716736,2019-01-25,"live",3
52379468,2019-01-25,"automated",15
52379468,2019-01-25,"live",3
15884188,2019-01-30,"automated",32
15884188,2019-01-30,"live",6
49937345,2019-01-30,"automated",35
49937345,2019-01-30,"live",1
26939766,2019-01-24,"live",2
26939766,2019-01-24,"automated",39
70491876,2019-02-06,"automated",14
70491876,2019-02-06,"live",13
56843815,2019-01-21,"automated",56
56843815,2019-01-21,"live",1
13041333,2019-02-05,"automated",6
13041333,2019-02-05,"live",8
82736015,2019-01-31,"automated",9
82736015,2019-01-31,"live",8
84205687,2019-01-25,"automated",16
84205687,2019-01-25,"live",8
79560851,2019-01-15,"automated",29
79560851,2019-01-15,"live",3
48636944,2019-01-28,"automated",7
48636944,2019-01-28,"live",16
43680901,2019-01-14,"automated",38
43680901,2019-01-14,"live",8
11396620,2019-01-18,"automated",11
11396620,2019-01-18,"live",9
10551973,2019-01-22,"automated",18
10551973,2019-01-22,"live",3
34303523,2019-01-14,"automated",16
34303523,2019-01-14,"live",34
87635208,2019-02-05,"automated",13
68949015,2019-01-31,"automated",39
68949015,2019-01-31,"live",8
32157026,2019-01-23,"automated",9
32157026,2019-01-23,"live",7
60628250,2019-01-15,"live",21
60628250,2019-01-15,"automated",19
28904693,2019-01-16,"automated",8
28904693,2019-01-16,"live",3
81142456,2019-01-28,"automated",14
81142456,2019-01-28,"live",10
25963644,2019-01-17,"automated",9
25963644,2019-01-17,"live",21
76606094,2019-01-31,"automated",29
76606094,2019-01-31,"live",4
72661886,2019-02-04,"automated",21
72661886,2019-02-04,"live",7
70038758,2019-01-25,"automated",14
70038758,2019-01-25,"live",7
72001760,2019-01-29,"automated",51
95917382,2019-01-17,"automated",8
95917382,2019-01-17,"live",25
11170869,2019-01-22,"automated",34
42883489,2019-02-07,"automated",5
42883489,2019-02-07,"live",4
70100715,2019-01-29,"automated",34
39990926,2019-01-29,"automated",54
39990926,2019-01-29,"live",20
15063336,2019-01-18,"automated",12
15063336,2019-01-18,"live",6
89217920,2019-01-22,"automated",41
